dice,iou
0.15484324097633362,0.0839187502861023
0.5253999829292297,0.3562999963760376
0.5951849818229675,0.423675000667572
0.9735661149024963,0.9484937787055969
0.5031970739364624,0.33618125319480896
0.6263264417648315,0.455949991941452
0.9962610602378845,0.9925500154495239
0.2766698896884918,0.160543754696846
0.139448344707489,0.07495000213384628
0.08862793445587158,0.04636875167489052
0.0613815076649189,0.03166250139474869
0.025130217894911766,0.012725000269711018
0.10459103435277939,0.05518124997615814
0.4273020327091217,0.271699994802475
0.07865505665540695,0.04093749821186066
0.09873506426811218,0.05193125084042549
0.21432557702064514,0.12002500146627426
0.21876861155033112,0.12281875312328339
0.6435907483100891,0.4744812548160553
0.7262363433837891,0.5701500177383423
0.3779975473880768,0.23304374516010284
0.46368780732154846,0.30181875824928284
0.028731241822242737,0.014574999921023846
0.05656607449054718,0.029106250032782555
0.7472007870674133,0.5964249968528748
0.6664777398109436,0.49978750944137573
0.6148325204849243,0.4438687562942505
0.939782977104187,0.8864062428474426
0.13498076796531677,0.07237499952316284
0.42788150906562805,0.27216875553131104
0.33963751792907715,0.20455625653266907
0.3726358711719513,0.22898125648498535
0.7807340621948242,0.6403312683105469
0.5502321720123291,0.37953126430511475
0.9581027030944824,0.9195749759674072
0.5469010472297668,0.37636876106262207
0.9407972097396851,0.8882125020027161
0.960039496421814,0.9231500029563904
0.7256834506988525,0.5694687366485596
0.583525538444519,0.411956250667572
0.5306677222251892,0.3611625134944916
0.7529811263084412,0.6038249731063843
0.7408168315887451,0.5883312225341797
0.54475998878479,0.37434375286102295
0.049018412828445435,0.02512500062584877
0.9649975299835205,0.9323624968528748
0.1668824404478073,0.09103749692440033
0.8971753716468811,0.8135250210762024
0.5551547408103943,0.38423123955726624
0.16250358521938324,0.08843749761581421
0.11905223876237869,0.06329374760389328
0.715638279914856,0.5571937561035156
0.022567449137568474,0.011412500403821468
0.6201424598693848,0.44942501187324524
6.249999975026233e-13,6.249999975026233e-13
0.6070422530174255,0.43579375743865967
0.04125604405999184,0.021062500774860382
0.5801693797111511,0.4086187481880188
0.05415529012680054,0.027831250801682472
0.0725213810801506,0.03762499988079071
0.026859376579523087,0.01361250039190054
